hour,day,month,distance,surge_multiplier,temperature,apparenttemperature,precipintensity,precipprobability,humidity,windspeed,windgust,visibility,temperaturehigh,temperaturelow,apparenttemperaturehigh,apparenttemperaturelow,dewpoint,pressure,windbearing,cloudcover,uvindex,ozone,moonphase,precipintensitymax,temperaturemin,temperaturemax,apparenttemperaturemin,apparenttemperaturemax,source_back_bay,source_beacon_hill,source_boston_university,source_fenway,source_financial_district,source_haymarket_square,source_north_end,source_north_station,source_northeastern_university,source_south_station,source_theatre_district,source_west_end,destination_back_bay,destination_beacon_hill,destination_boston_university,destination_fenway,destination_financial_district,destination_haymarket_square,destination_north_end,destination_north_station,destination_northeastern_university,destination_south_station,destination_theatre_district,destination_west_end,cab_type_lyft,cab_type_uber,name_black,name_black_suv,name_lux,name_lux_black,name_lux_black_xl,name_lyft,name_lyft_xl,name_shared,name_uberpool,name_uberx,name_uberxl,name_wav,weather_clear,weather_drizzle,weather_foggy,weather_light_rain,weather_mostly_cloudy,weather_overcast,weather_partly_cloudy,weather_possible_drizzle,weather_rain,predicted_price,predicted_price_per_mile
6,2,11,1.41,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.630171487499654,6.120688998226705
17,2,11,1.41,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.570760582019027,6.078553604268814
17,2,11,1.41,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.634576108631096,6.123812843000778
6,2,11,1.19,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.738944872036267,6.503315018517872
6,2,11,1.19,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.802760398648336,6.55694151146919
17,2,11,1.19,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.761278406959376,6.522082694923846
17,2,11,1.19,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.825093933571445,6.575709187875164
6,2,11,3.01,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.299413187656633,3.753957869653367
6,2,11,3.01,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.363228714268702,3.7751590412852836
17,2,11,3.01,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.32254983459684,3.7616444633212094
17,2,11,3.01,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.386365361208908,3.7828456349531256
6,2,11,3.05,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.11908364456953,3.64560119494083
6,2,11,3.05,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.182899171181601,3.666524318420197
17,2,11,3.05,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.178110704560256,3.6649543293640185
17,2,11,3.05,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.241926231172323,3.685877452843385
6,2,11,0.56,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.634290451342345,11.8469472345399
6,2,11,0.56,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.698105977954413,11.960903532061451
17,2,11,0.56,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.6693216288434405,11.909502908649
17,2,11,0.56,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.733137155455509,12.02345920617055
6,2,11,1.08,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.418743303723994,6.869206762707401
6,2,11,1.08,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.482558830336063,6.928295213274132
17,2,11,1.08,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.450220907137147,6.8983526917936535
17,2,11,1.08,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.514036433749216,6.957441142360385
6,2,11,3.31,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.9552252521086,3.6118505293379455
6,2,11,3.31,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.01904077872067,3.6311301446286013
17,2,11,3.31,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.975824094794602,3.6180737446509372
17,2,11,3.31,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.03963962140667,3.6373533599415917
6,2,11,2.12,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.420294358710493,4.44353507486344
6,2,11,2.12,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.484109885322562,4.473636738359699
17,2,11,2.12,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.434603343843115,4.450284596152413
17,2,11,2.12,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.498418870455183,4.480386259648671
6,2,11,1.5,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.982371147884873,5.321580765256582
6,2,11,1.5,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.046186674496942,5.3641244496646285
17,2,11,1.5,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.013854276515069,5.342569517676712
17,2,11,1.5,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.077669803127138,5.385113202084759
6,2,11,2.59,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.278378285854988,3.9684858246544357
6,2,11,2.59,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.342193812467057,3.993125024118555
17,2,11,2.59,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.301097972017937,3.9772579042540297
17,2,11,2.59,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.364913498630004,4.001897103718148
6,2,11,4.23,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14.218849891533338,3.361430234405044
6,2,11,4.23,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.282665418145408,3.376516647315699
17,2,11,4.23,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14.254066371068205,3.3697556432785354
17,2,11,4.23,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.317881897680273,3.3848420561891897
6,2,11,3.22,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.667801682100631,3.6235408950623076
6,2,11,3.22,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.7316172087127,3.643359381587795
17,2,11,3.22,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.708022825323761,3.6360319333303606
17,2,11,3.22,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.771838351935829,3.655850419855847
6,2,11,1.99,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.089844973869408,4.567761293401713
6,2,11,1.99,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.153660500481477,4.599829397226873
17,2,11,1.99,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.118715737616458,4.5822692148826425
17,2,11,1.99,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.182531264228528,4.614337318707803
6,2,11,2.86,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.541902576805073,3.685979921959816
6,2,11,2.86,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.605718103417145,3.708293043152848
17,2,11,2.86,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.581095002168775,3.6996835671918795
17,2,11,2.86,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.644910528780844,3.7219966883849107
6,2,11,3.26,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12.003833741242124,3.682157589338075
6,2,11,3.26,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.067649267854193,3.7017329042497527
17,2,11,3.26,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12.06679488981266,3.7014708250959085
17,2,11,3.26,1.0,41.34,35.14,0.0,0.0,0.63,8.76,14.9,9.973,42.57,33.1,38.93,29.11,29.17,991.33,303.0,0.99,1.0,323.9,0.72,0.0,33.7,42.57,29.94,38.93,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.130610416424728,3.721046140007586
6,2,11,2.53,1.0,41.83,36.79,0.0,0.0,0.92,9.42,12.67,5.589,46.6,33.1,43.97,29.11,39.6,1000.05,110.0,1.0,0.0,288.3,0.68,0.1064,35.36,46.6,31.04,43.97,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.515191052570321,4.156201997063368
