,Unnamed: 0,Source,Destination,Q,hour,day,weather,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude
22568,22568,Northeastern University,Northeastern University,22.9026317978463,22,2,Clear,42.34,-71.09,42.34,-71.09
22569,22569,South Station,Northeastern University,21.05207866544341,22,2,Clear,42.352,-71.055,42.34,-71.09
22570,22570,Theatre District,Northeastern University,24.673045544246648,22,2,Clear,42.352,-71.064,42.34,-71.09
22571,22571,West End,Northeastern University,23.6593817326366,22,2,Clear,42.365,-71.064,42.34,-71.09
22572,22572,Back Bay,South Station,21.84428931919931,22,2,Clear,42.35,-71.08,42.352,-71.055
22573,22573,Beacon Hill,South Station,21.74818978450924,22,2,Clear,42.356,-71.069,42.352,-71.055
22574,22574,Boston University,South Station,21.352028802920703,22,2,Clear,42.351,-71.105,42.352,-71.055
22575,22575,Fenway,South Station,23.156452506328584,22,2,Clear,42.347,-71.092,42.352,-71.055
22576,22576,Financial District,South Station,28.961991579605904,22,2,Clear,42.356,-71.055,42.352,-71.055
22577,22577,Haymarket Square,South Station,24.370702867576128,22,2,Clear,42.364,-71.059,42.352,-71.055
22578,22578,North End,South Station,23.766735211678803,22,2,Clear,42.365,-71.056,42.352,-71.055
22579,22579,North Station,South Station,23.76931782910249,22,2,Clear,42.366,-71.062,42.352,-71.055
22580,22580,Northeastern University,South Station,22.901122701043192,22,2,Clear,42.34,-71.09,42.352,-71.055
22581,22581,South Station,South Station,25.45808429918065,22,2,Clear,42.352,-71.055,42.352,-71.055
22582,22582,Theatre District,South Station,24.678979671166815,22,2,Clear,42.352,-71.064,42.352,-71.055
22583,22583,West End,South Station,23.661668908883165,22,2,Clear,42.365,-71.064,42.352,-71.055
22584,22584,Back Bay,Theatre District,21.84057364248998,22,2,Clear,42.35,-71.08,42.352,-71.064
22585,22585,Beacon Hill,Theatre District,21.748213218686868,22,2,Clear,42.356,-71.069,42.352,-71.064
22586,22586,Boston University,Theatre District,21.359343285350697,22,2,Clear,42.351,-71.105,42.352,-71.064
22587,22587,Fenway,Theatre District,23.154370830156797,22,2,Clear,42.347,-71.092,42.352,-71.064
22588,22588,Financial District,Theatre District,23.66893350023127,22,2,Clear,42.356,-71.055,42.352,-71.064
22589,22589,Haymarket Square,Theatre District,25.176696971917693,22,2,Clear,42.364,-71.059,42.352,-71.064
22590,22590,North End,Theatre District,23.7685130937189,22,2,Clear,42.365,-71.056,42.352,-71.064
22591,22591,North Station,Theatre District,23.17639292281504,22,2,Clear,42.366,-71.062,42.352,-71.064
22592,22592,Northeastern University,Theatre District,22.90474112851212,22,2,Clear,42.34,-71.09,42.352,-71.064
22593,22593,South Station,Theatre District,23.689860444687397,22,2,Clear,42.352,-71.055,42.352,-71.064
22594,22594,Theatre District,Theatre District,24.670784877908684,22,2,Clear,42.352,-71.064,42.352,-71.064
22595,22595,West End,Theatre District,23.66176912134893,22,2,Clear,42.365,-71.064,42.352,-71.064
22596,22596,Back Bay,West End,21.84400527560439,22,2,Clear,42.35,-71.08,42.365,-71.064
22597,22597,Beacon Hill,West End,21.746886163698864,22,2,Clear,42.356,-71.069,42.365,-71.064
22598,22598,Boston University,West End,21.358601135428287,22,2,Clear,42.351,-71.105,42.365,-71.064
22599,22599,Fenway,West End,23.151850000224243,22,2,Clear,42.347,-71.092,42.365,-71.064
22600,22600,Financial District,West End,23.850718083220315,22,2,Clear,42.356,-71.055,42.365,-71.064
22601,22601,Haymarket Square,West End,25.634001165759205,22,2,Clear,42.364,-71.059,42.365,-71.064
22602,22602,North End,West End,23.76805974355366,22,2,Clear,42.365,-71.056,42.365,-71.064
22603,22603,North Station,West End,23.270481455275263,22,2,Clear,42.366,-71.062,42.365,-71.064
22604,22604,Northeastern University,West End,22.903564745930915,22,2,Clear,42.34,-71.09,42.365,-71.064
22605,22605,South Station,West End,22.98539216053543,22,2,Clear,42.352,-71.055,42.365,-71.064
22606,22606,Theatre District,West End,24.66885357420663,22,2,Clear,42.352,-71.064,42.365,-71.064
22607,22607,West End,West End,23.65749939850579,22,2,Clear,42.365,-71.064,42.365,-71.064
22608,22608,Back Bay,Back Bay,0.0,22,2,Rain,42.35,-71.08,42.35,-71.08
22609,22609,Beacon Hill,Back Bay,21.938582411449552,22,2,Rain,42.356,-71.069,42.35,-71.08
22610,22610,Boston University,Back Bay,21.580653526533915,22,2,Rain,42.351,-71.105,42.35,-71.08
22611,22611,Fenway,Back Bay,23.38505713661862,22,2,Rain,42.347,-71.092,42.35,-71.08
22612,22612,Financial District,Back Bay,23.75766434718769,22,2,Rain,42.356,-71.055,42.35,-71.08
22613,22613,Haymarket Square,Back Bay,25.088389528883024,22,2,Rain,42.364,-71.059,42.35,-71.08
22614,22614,North End,Back Bay,23.99360517681893,22,2,Rain,42.365,-71.056,42.35,-71.08
22615,22615,North Station,Back Bay,23.35096029998642,22,2,Rain,42.366,-71.062,42.35,-71.08
22616,22616,Northeastern University,Back Bay,23.165753248508626,22,2,Rain,42.34,-71.09,42.35,-71.08
22617,22617,South Station,Back Bay,22.7286721908836,22,2,Rain,42.352,-71.055,42.35,-71.08
22618,22618,Theatre District,Back Bay,24.94369091025425,22,2,Rain,42.352,-71.064,42.35,-71.08
22619,22619,West End,Back Bay,23.85645018370913,22,2,Rain,42.365,-71.064,42.35,-71.08
22620,22620,Back Bay,Beacon Hill,22.0679006147587,22,2,Rain,42.35,-71.08,42.356,-71.069
22621,22621,Beacon Hill,Beacon Hill,0.0,22,2,Rain,42.356,-71.069,42.356,-71.069
22622,22622,Boston University,Beacon Hill,21.57687499731245,22,2,Rain,42.351,-71.105,42.356,-71.069
22623,22623,Fenway,Beacon Hill,23.379874556224564,22,2,Rain,42.347,-71.092,42.356,-71.069
22624,22624,Financial District,Beacon Hill,23.339812437363896,22,2,Rain,42.356,-71.055,42.356,-71.069
22625,22625,Haymarket Square,Beacon Hill,25.120961535214036,22,2,Rain,42.364,-71.059,42.356,-71.069
22626,22626,North End,Beacon Hill,23.995229290497377,22,2,Rain,42.365,-71.056,42.356,-71.069
22627,22627,North Station,Beacon Hill,23.30430059349296,22,2,Rain,42.366,-71.062,42.356,-71.069
22628,22628,Northeastern University,Beacon Hill,23.161322537536947,22,2,Rain,42.34,-71.09,42.356,-71.069
22629,22629,South Station,Beacon Hill,22.59740636371452,22,2,Rain,42.352,-71.055,42.356,-71.069
22630,22630,Theatre District,Beacon Hill,24.94941873974565,22,2,Rain,42.352,-71.064,42.356,-71.069
22631,22631,West End,Beacon Hill,23.857366977265603,22,2,Rain,42.365,-71.064,42.356,-71.069
22632,22632,Back Bay,Boston University,22.077163572911548,22,2,Rain,42.35,-71.08,42.351,-71.105
22633,22633,Beacon Hill,Boston University,21.94533800663367,22,2,Rain,42.356,-71.069,42.351,-71.105
22634,22634,Boston University,Boston University,0.0,22,2,Rain,42.351,-71.105,42.351,-71.105
22635,22635,Fenway,Boston University,23.3816818914463,22,2,Rain,42.347,-71.092,42.351,-71.105
22636,22636,Financial District,Boston University,24.49560070843396,22,2,Rain,42.356,-71.055,42.351,-71.105
22637,22637,Haymarket Square,Boston University,24.45228685453273,22,2,Rain,42.364,-71.059,42.351,-71.105
22638,22638,North End,Boston University,23.99247802017871,22,2,Rain,42.365,-71.056,42.351,-71.105
22639,22639,North Station,Boston University,23.812607012495977,22,2,Rain,42.366,-71.062,42.351,-71.105
22640,22640,Northeastern University,Boston University,23.16342809656768,22,2,Rain,42.34,-71.09,42.351,-71.105
22641,22641,South Station,Boston University,21.45878351288609,22,2,Rain,42.352,-71.055,42.351,-71.105
22642,22642,Theatre District,Boston University,24.95000281988139,22,2,Rain,42.352,-71.064,42.351,-71.105
22643,22643,West End,Boston University,23.86624987944111,22,2,Rain,42.365,-71.064,42.351,-71.105
22644,22644,Back Bay,Fenway,22.07247517046834,22,2,Rain,42.35,-71.08,42.347,-71.092
22645,22645,Beacon Hill,Fenway,21.944261006278342,22,2,Rain,42.356,-71.069,42.347,-71.092
22646,22646,Boston University,Fenway,21.571114997854703,22,2,Rain,42.351,-71.105,42.347,-71.092
22647,22647,Fenway,Fenway,23.3786191166685,22,2,Rain,42.347,-71.092,42.347,-71.092
22648,22648,Financial District,Fenway,25.00731141369268,22,2,Rain,42.356,-71.055,42.347,-71.092
22649,22649,Haymarket Square,Fenway,24.36448875224409,22,2,Rain,42.364,-71.059,42.347,-71.092
22650,22650,North End,Fenway,23.986250976249288,22,2,Rain,42.365,-71.056,42.347,-71.092
22651,22651,North Station,Fenway,23.99855203701487,22,2,Rain,42.366,-71.062,42.347,-71.092
22652,22652,Northeastern University,Fenway,23.15727988877172,22,2,Rain,42.34,-71.09,42.347,-71.092
22653,22653,South Station,Fenway,21.570285131250728,22,2,Rain,42.352,-71.055,42.347,-71.092
22654,22654,Theatre District,Fenway,24.95064618232275,22,2,Rain,42.352,-71.064,42.347,-71.092
22655,22655,West End,Fenway,23.86141357236842,22,2,Rain,42.365,-71.064,42.347,-71.092
22656,22656,Back Bay,Financial District,22.076151956352085,22,2,Rain,42.35,-71.08,42.356,-71.055
22657,22657,Beacon Hill,Financial District,21.9403119163134,22,2,Rain,42.356,-71.069,42.356,-71.055
22658,22658,Boston University,Financial District,21.58029600003816,22,2,Rain,42.351,-71.105,42.356,-71.055
22659,22659,Fenway,Financial District,23.38273498433459,22,2,Rain,42.347,-71.092,42.356,-71.055
22660,22660,Financial District,Financial District,29.257614311319664,22,2,Rain,42.356,-71.055,42.356,-71.055
22661,22661,Haymarket Square,Financial District,25.70066958745432,22,2,Rain,42.364,-71.059,42.356,-71.055
22662,22662,North End,Financial District,23.99376204459147,22,2,Rain,42.365,-71.056,42.356,-71.055
22663,22663,North Station,Financial District,23.760343985036226,22,2,Rain,42.366,-71.062,42.356,-71.055
22664,22664,Northeastern University,Financial District,23.16034343221201,22,2,Rain,42.34,-71.09,42.356,-71.055
22665,22665,South Station,Financial District,25.817970204029127,22,2,Rain,42.352,-71.055,42.356,-71.055
22666,22666,Theatre District,Financial District,24.95299838141962,22,2,Rain,42.352,-71.064,42.356,-71.055
22667,22667,West End,Financial District,23.86160809606205,22,2,Rain,42.365,-71.064,42.356,-71.055
22668,22668,Back Bay,Haymarket Square,22.07693728244752,22,2,Rain,42.35,-71.08,42.364,-71.059
22669,22669,Beacon Hill,Haymarket Square,21.944802075285438,22,2,Rain,42.356,-71.069,42.364,-71.059
22670,22670,Boston University,Haymarket Square,21.575016933282352,22,2,Rain,42.351,-71.105,42.364,-71.059
22671,22671,Fenway,Haymarket Square,23.37885885159666,22,2,Rain,42.347,-71.092,42.364,-71.059
22672,22672,Financial District,Haymarket Square,26.322921467653043,22,2,Rain,42.356,-71.055,42.364,-71.059
22673,22673,Haymarket Square,Haymarket Square,26.131302623511388,22,2,Rain,42.364,-71.059,42.364,-71.059
22674,22674,North End,Haymarket Square,23.988203329403788,22,2,Rain,42.365,-71.056,42.364,-71.059
22675,22675,North Station,Haymarket Square,25.079978167432984,22,2,Rain,42.366,-71.062,42.364,-71.059
22676,22676,Northeastern University,Haymarket Square,23.15614725408463,22,2,Rain,42.34,-71.09,42.364,-71.059
22677,22677,South Station,Haymarket Square,21.8394901231166,22,2,Rain,42.352,-71.055,42.364,-71.059
22678,22678,Theatre District,Haymarket Square,24.950370528180816,22,2,Rain,42.352,-71.064,42.364,-71.059
22679,22679,West End,Haymarket Square,23.86537990926965,22,2,Rain,42.365,-71.064,42.364,-71.059
22680,22680,Back Bay,North End,22.074373365759616,22,2,Rain,42.35,-71.08,42.365,-71.056
22681,22681,Beacon Hill,North End,21.9459574630317,22,2,Rain,42.356,-71.069,42.365,-71.056
22682,22682,Boston University,North End,21.571695691661112,22,2,Rain,42.351,-71.105,42.365,-71.056
22683,22683,Fenway,North End,23.382774148486927,22,2,Rain,42.347,-71.092,42.365,-71.056
22684,22684,Financial District,North End,25.909620014084837,22,2,Rain,42.356,-71.055,42.365,-71.056
22685,22685,Haymarket Square,North End,24.56379263398605,22,2,Rain,42.364,-71.059,42.365,-71.056
22686,22686,North End,North End,23.993212266478228,22,2,Rain,42.365,-71.056,42.365,-71.056
22687,22687,North Station,North End,24.3937262031139,22,2,Rain,42.366,-71.062,42.365,-71.056
22688,22688,Northeastern University,North End,23.15497835476854,22,2,Rain,42.34,-71.09,42.365,-71.056
22689,22689,South Station,North End,21.583400563756143,22,2,Rain,42.352,-71.055,42.365,-71.056
22690,22690,Theatre District,North End,24.95421663985984,22,2,Rain,42.352,-71.064,42.365,-71.056
22691,22691,West End,North End,23.864659140130208,22,2,Rain,42.365,-71.064,42.365,-71.056
22692,22692,Back Bay,North Station,22.073175906867917,22,2,Rain,42.35,-71.08,42.366,-71.062
22693,22693,Beacon Hill,North Station,21.94462842050324,22,2,Rain,42.356,-71.069,42.366,-71.062
22694,22694,Boston University,North Station,21.577397130716296,22,2,Rain,42.351,-71.105,42.366,-71.062
22695,22695,Fenway,North Station,23.38406572897891,22,2,Rain,42.347,-71.092,42.366,-71.062
22696,22696,Financial District,North Station,24.104313673182027,22,2,Rain,42.356,-71.055,42.366,-71.062
22697,22697,Haymarket Square,North Station,26.235483518638457,22,2,Rain,42.364,-71.059,42.366,-71.062
22698,22698,North End,North Station,23.98995746051577,22,2,Rain,42.365,-71.056,42.366,-71.062
22699,22699,North Station,North Station,24.96858435884559,22,2,Rain,42.366,-71.062,42.366,-71.062
22700,22700,Northeastern University,North Station,23.1639865519995,22,2,Rain,42.34,-71.09,42.366,-71.062
22701,22701,South Station,North Station,23.103600546743777,22,2,Rain,42.352,-71.055,42.366,-71.062
22702,22702,Theatre District,North Station,24.943751565047315,22,2,Rain,42.352,-71.064,42.366,-71.062
22703,22703,West End,North Station,23.866094824658987,22,2,Rain,42.365,-71.064,42.366,-71.062
22704,22704,Back Bay,Northeastern University,22.073365995503995,22,2,Rain,42.35,-71.08,42.34,-71.09
22705,22705,Beacon Hill,Northeastern University,21.943410599325112,22,2,Rain,42.356,-71.069,42.34,-71.09
22706,22706,Boston University,Northeastern University,21.57298131842632,22,2,Rain,42.351,-71.105,42.34,-71.09
22707,22707,Fenway,Northeastern University,23.384124235526443,22,2,Rain,42.347,-71.092,42.34,-71.09
22708,22708,Financial District,Northeastern University,25.25176887075073,22,2,Rain,42.356,-71.055,42.34,-71.09
22709,22709,Haymarket Square,Northeastern University,24.571055511714334,22,2,Rain,42.364,-71.059,42.34,-71.09
22710,22710,North End,Northeastern University,23.99022340956722,22,2,Rain,42.365,-71.056,42.34,-71.09
22711,22711,North Station,Northeastern University,23.763236490257608,22,2,Rain,42.366,-71.062,42.34,-71.09
22712,22712,Northeastern University,Northeastern University,23.157901722409395,22,2,Rain,42.34,-71.09,42.34,-71.09
22713,22713,South Station,Northeastern University,21.404662043148388,22,2,Rain,42.352,-71.055,42.34,-71.09
22714,22714,Theatre District,Northeastern University,24.95138240552386,22,2,Rain,42.352,-71.064,42.34,-71.09
22715,22715,West End,Northeastern University,23.858695289995527,22,2,Rain,42.365,-71.064,42.34,-71.09
22716,22716,Back Bay,South Station,22.07678331268715,22,2,Rain,42.35,-71.08,42.352,-71.055
22717,22717,Beacon Hill,South Station,21.94636580544663,22,2,Rain,42.356,-71.069,42.352,-71.055
22718,22718,Boston University,South Station,21.576903299476847,22,2,Rain,42.351,-71.105,42.352,-71.055
22719,22719,Fenway,South Station,23.385926290910643,22,2,Rain,42.347,-71.092,42.352,-71.055
22720,22720,Financial District,South Station,29.32425626800146,22,2,Rain,42.356,-71.055,42.352,-71.055
22721,22721,Haymarket Square,South Station,24.271503610119776,22,2,Rain,42.364,-71.059,42.352,-71.055
22722,22722,North End,South Station,23.994738558774426,22,2,Rain,42.365,-71.056,42.352,-71.055
22723,22723,North Station,South Station,24.09169213685184,22,2,Rain,42.366,-71.062,42.352,-71.055
22724,22724,Northeastern University,South Station,23.159383513442705,22,2,Rain,42.34,-71.09,42.352,-71.055
22725,22725,South Station,South Station,25.77525390028062,22,2,Rain,42.352,-71.055,42.352,-71.055
22726,22726,Theatre District,South Station,24.95619592056181,22,2,Rain,42.352,-71.064,42.352,-71.055
22727,22727,West End,South Station,23.863236516799237,22,2,Rain,42.365,-71.064,42.352,-71.055
22728,22728,Back Bay,Theatre District,22.0673996893791,22,2,Rain,42.35,-71.08,42.352,-71.064
22729,22729,Beacon Hill,Theatre District,21.93687980553487,22,2,Rain,42.356,-71.069,42.352,-71.064
22730,22730,Boston University,Theatre District,21.57718954900656,22,2,Rain,42.351,-71.105,42.352,-71.064
22731,22731,Fenway,Theatre District,23.384945968834685,22,2,Rain,42.347,-71.092,42.352,-71.064
22732,22732,Financial District,Theatre District,23.77361812501464,22,2,Rain,42.356,-71.055,42.352,-71.064
22733,22733,Haymarket Square,Theatre District,25.392104266201265,22,2,Rain,42.364,-71.059,42.352,-71.064
22734,22734,North End,Theatre District,23.99126008850024,22,2,Rain,42.365,-71.056,42.352,-71.064
22735,22735,North Station,Theatre District,23.370228370809755,22,2,Rain,42.366,-71.062,42.352,-71.064
22736,22736,Northeastern University,Theatre District,23.16032617203944,22,2,Rain,42.34,-71.09,42.352,-71.064
22737,22737,South Station,Theatre District,24.015795789901123,22,2,Rain,42.352,-71.055,42.352,-71.064
22738,22738,Theatre District,Theatre District,24.946766938190628,22,2,Rain,42.352,-71.064,42.352,-71.064
22739,22739,West End,Theatre District,23.859071050565625,22,2,Rain,42.365,-71.064,42.352,-71.064
22740,22740,Back Bay,West End,22.076125460583143,22,2,Rain,42.35,-71.08,42.365,-71.064
22741,22741,Beacon Hill,West End,21.93774987888734,22,2,Rain,42.356,-71.069,42.365,-71.064
22742,22742,Boston University,West End,21.57604618813288,22,2,Rain,42.351,-71.105,42.365,-71.064
22743,22743,Fenway,West End,23.385972219601992,22,2,Rain,42.347,-71.092,42.365,-71.064
22744,22744,Financial District,West End,23.702933051635693,22,2,Rain,42.356,-71.055,42.365,-71.064
22745,22745,Haymarket Square,West End,25.823294218861275,22,2,Rain,42.364,-71.059,42.365,-71.064
22746,22746,North End,West End,23.99169250985005,22,2,Rain,42.365,-71.056,42.365,-71.064
22747,22747,North Station,West End,23.52063664510392,22,2,Rain,42.366,-71.062,42.365,-71.064
22748,22748,Northeastern University,West End,23.15866648122512,22,2,Rain,42.34,-71.09,42.365,-71.064
22749,22749,South Station,West End,23.21934461357729,22,2,Rain,42.352,-71.055,42.365,-71.064
22750,22750,Theatre District,West End,24.943789859817908,22,2,Rain,42.352,-71.064,42.365,-71.064
22751,22751,West End,West End,23.85658371699515,22,2,Rain,42.365,-71.064,42.365,-71.064
22752,22752,Back Bay,Back Bay,0.0,22,3,Clear,42.35,-71.08,42.35,-71.08
22753,22753,Beacon Hill,Back Bay,21.739535884532597,22,3,Clear,42.356,-71.069,42.35,-71.08
22754,22754,Boston University,Back Bay,21.373330371630065,22,3,Clear,42.351,-71.105,42.35,-71.08
22755,22755,Fenway,Back Bay,23.171650617250897,22,3,Clear,42.347,-71.092,42.35,-71.08
22756,22756,Financial District,Back Bay,23.33092619001124,22,3,Clear,42.356,-71.055,42.35,-71.08
22757,22757,Haymarket Square,Back Bay,24.699494024659213,22,3,Clear,42.364,-71.059,42.35,-71.08
22758,22758,North End,Back Bay,23.77955970722495,22,3,Clear,42.365,-71.056,42.35,-71.08
22759,22759,North Station,Back Bay,23.307017127961554,22,3,Clear,42.366,-71.062,42.35,-71.08
22760,22760,Northeastern University,Back Bay,22.91048165598549,22,3,Clear,42.34,-71.09,42.35,-71.08
22761,22761,South Station,Back Bay,22.530857696265898,22,3,Clear,42.352,-71.055,42.35,-71.08
22762,22762,Theatre District,Back Bay,24.67890696355774,22,3,Clear,42.352,-71.064,42.35,-71.08
22763,22763,West End,Back Bay,23.635261670709077,22,3,Clear,42.365,-71.064,42.35,-71.08
22764,22764,Back Bay,Beacon Hill,21.84582333375272,22,3,Clear,42.35,-71.08,42.356,-71.069
22765,22765,Beacon Hill,Beacon Hill,0.0,22,3,Clear,42.356,-71.069,42.356,-71.069
22766,22766,Boston University,Beacon Hill,21.37271990755323,22,3,Clear,42.351,-71.105,42.356,-71.069
22767,22767,Fenway,Beacon Hill,23.17738872417771,22,3,Clear,42.347,-71.092,42.356,-71.069
22768,22768,Financial District,Beacon Hill,23.239500290012543,22,3,Clear,42.356,-71.055,42.356,-71.069
22769,22769,Haymarket Square,Beacon Hill,24.898001330251542,22,3,Clear,42.364,-71.059,42.356,-71.069
22770,22770,North End,Beacon Hill,23.774739837496163,22,3,Clear,42.365,-71.056,42.356,-71.069
22771,22771,North Station,Beacon Hill,23.07355787130448,22,3,Clear,42.366,-71.062,42.356,-71.069
22772,22772,Northeastern University,Beacon Hill,22.910336113684373,22,3,Clear,42.34,-71.09,42.356,-71.069
22773,22773,South Station,Beacon Hill,22.36034799359747,22,3,Clear,42.352,-71.055,42.356,-71.069
22774,22774,Theatre District,Beacon Hill,24.682606201482635,22,3,Clear,42.352,-71.064,42.356,-71.069
22775,22775,West End,Beacon Hill,23.62768157805625,22,3,Clear,42.365,-71.064,42.356,-71.069
22776,22776,Back Bay,Boston University,21.84855341954989,22,3,Clear,42.35,-71.08,42.351,-71.105
22777,22777,Beacon Hill,Boston University,21.738167495338207,22,3,Clear,42.356,-71.069,42.351,-71.105
22778,22778,Boston University,Boston University,0.0,22,3,Clear,42.351,-71.105,42.351,-71.105
22779,22779,Fenway,Boston University,23.17295631181068,22,3,Clear,42.347,-71.092,42.351,-71.105
22780,22780,Financial District,Boston University,24.27071793739897,22,3,Clear,42.356,-71.055,42.351,-71.105
22781,22781,Haymarket Square,Boston University,23.97701717139964,22,3,Clear,42.364,-71.059,42.351,-71.105
22782,22782,North End,Boston University,23.77206511110304,22,3,Clear,42.365,-71.056,42.351,-71.105
22783,22783,North Station,Boston University,23.62065865222504,22,3,Clear,42.366,-71.062,42.351,-71.105
22784,22784,Northeastern University,Boston University,22.90611432247545,22,3,Clear,42.34,-71.09,42.351,-71.105
22785,22785,South Station,Boston University,21.247316490444465,22,3,Clear,42.352,-71.055,42.351,-71.105
22786,22786,Theatre District,Boston University,24.68934436330883,22,3,Clear,42.352,-71.064,42.351,-71.105
22787,22787,West End,Boston University,23.633028210586303,22,3,Clear,42.365,-71.064,42.351,-71.105
22788,22788,Back Bay,Fenway,21.853204953609264,22,3,Clear,42.35,-71.08,42.347,-71.092
22789,22789,Beacon Hill,Fenway,21.73658708548224,22,3,Clear,42.356,-71.069,42.347,-71.092
22790,22790,Boston University,Fenway,21.373943271411385,22,3,Clear,42.351,-71.105,42.347,-71.092
22791,22791,Fenway,Fenway,23.17680128296342,22,3,Clear,42.347,-71.092,42.347,-71.092
22792,22792,Financial District,Fenway,24.820762924393065,22,3,Clear,42.356,-71.055,42.347,-71.092
22793,22793,Haymarket Square,Fenway,24.04255491464724,22,3,Clear,42.364,-71.059,42.347,-71.092
22794,22794,North End,Fenway,23.772792457698667,22,3,Clear,42.365,-71.056,42.347,-71.092
22795,22795,North Station,Fenway,23.81256821488084,22,3,Clear,42.366,-71.062,42.347,-71.092
22796,22796,Northeastern University,Fenway,22.90693309003136,22,3,Clear,42.34,-71.09,42.347,-71.092
22797,22797,South Station,Fenway,21.536802555601945,22,3,Clear,42.352,-71.055,42.347,-71.092
22798,22798,Theatre District,Fenway,24.68975359299404,22,3,Clear,42.352,-71.064,42.347,-71.092
22799,22799,West End,Fenway,23.635469297577213,22,3,Clear,42.365,-71.064,42.347,-71.092
22800,22800,Back Bay,Financial District,21.85301054011056,22,3,Clear,42.35,-71.08,42.356,-71.055
22801,22801,Beacon Hill,Financial District,21.735389460847244,22,3,Clear,42.356,-71.069,42.356,-71.055
22802,22802,Boston University,Financial District,21.375686977895157,22,3,Clear,42.351,-71.105,42.356,-71.055
22803,22803,Fenway,Financial District,23.17685009137351,22,3,Clear,42.347,-71.092,42.356,-71.055
22804,22804,Financial District,Financial District,28.907282171917355,22,3,Clear,42.356,-71.055,42.356,-71.055
22805,22805,Haymarket Square,Financial District,25.445960101112515,22,3,Clear,42.364,-71.059,42.356,-71.055
22806,22806,North End,Financial District,23.78170923872524,22,3,Clear,42.365,-71.056,42.356,-71.055
22807,22807,North Station,Financial District,23.51855485585008,22,3,Clear,42.366,-71.062,42.356,-71.055
22808,22808,Northeastern University,Financial District,22.904006159105343,22,3,Clear,42.34,-71.09,42.356,-71.055
22809,22809,South Station,Financial District,25.53281835592392,22,3,Clear,42.352,-71.055,42.356,-71.055
22810,22810,Theatre District,Financial District,24.682705001250465,22,3,Clear,42.352,-71.064,42.356,-71.055
22811,22811,West End,Financial District,23.633089611287872,22,3,Clear,42.365,-71.064,42.356,-71.055
22812,22812,Back Bay,Haymarket Square,21.853788063961694,22,3,Clear,42.35,-71.08,42.364,-71.059
22813,22813,Beacon Hill,Haymarket Square,21.738673468315405,22,3,Clear,42.356,-71.069,42.364,-71.059
22814,22814,Boston University,Haymarket Square,21.370845167176142,22,3,Clear,42.351,-71.105,42.364,-71.059
22815,22815,Fenway,Haymarket Square,23.171386815965555,22,3,Clear,42.347,-71.092,42.364,-71.059
22816,22816,Financial District,Haymarket Square,25.955006683896723,22,3,Clear,42.356,-71.055,42.364,-71.059
22817,22817,Haymarket Square,Haymarket Square,25.862230605922267,22,3,Clear,42.364,-71.059,42.364,-71.059
22818,22818,North End,Haymarket Square,23.772114707874284,22,3,Clear,42.365,-71.056,42.364,-71.059
22819,22819,North Station,Haymarket Square,24.810477384611897,22,3,Clear,42.366,-71.062,42.364,-71.059
22820,22820,Northeastern University,Haymarket Square,22.905806524217205,22,3,Clear,42.34,-71.09,42.364,-71.059
22821,22821,South Station,Haymarket Square,21.506987197363376,22,3,Clear,42.352,-71.055,42.364,-71.059
22822,22822,Theatre District,Haymarket Square,24.688542229647247,22,3,Clear,42.352,-71.064,42.364,-71.059
22823,22823,West End,Haymarket Square,23.63440763892056,22,3,Clear,42.365,-71.064,42.364,-71.059
22824,22824,Back Bay,North End,21.85090013919072,22,3,Clear,42.35,-71.08,42.365,-71.056
22825,22825,Beacon Hill,North End,21.74079995893765,22,3,Clear,42.356,-71.069,42.365,-71.056
22826,22826,Boston University,North End,21.36802243224028,22,3,Clear,42.351,-71.105,42.365,-71.056
22827,22827,Fenway,North End,23.17120036049274,22,3,Clear,42.347,-71.092,42.365,-71.056
22828,22828,Financial District,North End,25.79265267994581,22,3,Clear,42.356,-71.055,42.365,-71.056
22829,22829,Haymarket Square,North End,24.33655050709768,22,3,Clear,42.364,-71.059,42.365,-71.056
22830,22830,North End,North End,23.78163253485345,22,3,Clear,42.365,-71.056,42.365,-71.056
22831,22831,North Station,North End,24.154276150130304,22,3,Clear,42.366,-71.062,42.365,-71.056
22832,22832,Northeastern University,North End,22.905520123436347,22,3,Clear,42.34,-71.09,42.365,-71.056
22833,22833,South Station,North End,21.552172217378423,22,3,Clear,42.352,-71.055,42.365,-71.056
22834,22834,Theatre District,North End,24.683028611263826,22,3,Clear,42.352,-71.064,42.365,-71.056
22835,22835,West End,North End,23.63194453025935,22,3,Clear,42.365,-71.064,42.365,-71.056
22836,22836,Back Bay,North Station,21.84506909909077,22,3,Clear,42.35,-71.08,42.366,-71.062
22837,22837,Beacon Hill,North Station,21.7332250985725,22,3,Clear,42.356,-71.069,42.366,-71.062
22838,22838,Boston University,North Station,21.372522551152844,22,3,Clear,42.351,-71.105,42.366,-71.062
22839,22839,Fenway,North Station,23.172969036180618,22,3,Clear,42.347,-71.092,42.366,-71.062
22840,22840,Financial District,North Station,23.77727911436641,22,3,Clear,42.356,-71.055,42.366,-71.062
22841,22841,Haymarket Square,North Station,25.9164179640718,22,3,Clear,42.364,-71.059,42.366,-71.062
22842,22842,North End,North Station,23.780245247141625,22,3,Clear,42.365,-71.056,42.366,-71.062
