Source,Destination,Q,hour,weather,day,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude
Boston University,Haymarket Square,0.0,19,Rain,7,42.3505,-71.1054,42.3638,-71.0585
Fenway,Haymarket Square,0.0,19,Rain,7,42.3468,-71.0923,42.3638,-71.0585
Financial District,Haymarket Square,16.871470949610917,19,Rain,7,42.3559,-71.055,42.3638,-71.0585
Haymarket Square,Haymarket Square,0.0,19,Rain,7,42.3638,-71.0585,42.3638,-71.0585
North End,Haymarket Square,0.0,19,Rain,7,42.3652,-71.0555,42.3638,-71.0585
North Station,Haymarket Square,25.016608664193203,19,Rain,7,42.3664,-71.062,42.3638,-71.0585
Northeastern University,Haymarket Square,0.0,19,Rain,7,42.3399,-71.0899,42.3638,-71.0585
South Station,Haymarket Square,0.0,19,Rain,7,42.3519,-71.0552,42.3638,-71.0585
Theatre District,Haymarket Square,11.356227842254379,19,Rain,7,42.3519,-71.0643,42.3638,-71.0585
West End,Haymarket Square,22.604593319262303,19,Rain,7,42.3652,-71.0641,42.3638,-71.0585
Back Bay,North End,11.044612812936016,19,Rain,7,42.3495,-71.0795,42.3652,-71.0555
Beacon Hill,North End,10.70367003727164,19,Rain,7,42.3562,-71.0694,42.3652,-71.0555
Boston University,North End,0.0,19,Rain,7,42.3505,-71.1054,42.3652,-71.0555
Fenway,North End,0.0,19,Rain,7,42.3468,-71.0923,42.3652,-71.0555
Financial District,North End,14.850511176130302,19,Rain,7,42.3559,-71.055,42.3652,-71.0555
Haymarket Square,North End,0.0,19,Rain,7,42.3638,-71.0585,42.3652,-71.0555
North End,North End,0.0,19,Rain,7,42.3652,-71.0555,42.3652,-71.0555
North Station,North End,13.986275507964633,19,Rain,7,42.3664,-71.062,42.3652,-71.0555
Northeastern University,North End,0.0,19,Rain,7,42.3399,-71.0899,42.3652,-71.0555
South Station,North End,0.0,19,Rain,7,42.3519,-71.0552,42.3652,-71.0555
Theatre District,North End,10.741176822023343,19,Rain,7,42.3519,-71.0643,42.3652,-71.0555
West End,North End,11.192866572837783,19,Rain,7,42.3652,-71.0641,42.3652,-71.0555
Back Bay,North Station,0.0,19,Rain,7,42.3495,-71.0795,42.3664,-71.062
Beacon Hill,North Station,0.0,19,Rain,7,42.3562,-71.0694,42.3664,-71.062
Boston University,North Station,10.67667043579297,19,Rain,7,42.3505,-71.1054,42.3664,-71.062
Fenway,North Station,10.719712867334389,19,Rain,7,42.3468,-71.0923,42.3664,-71.062
Financial District,North Station,0.0,19,Rain,7,42.3559,-71.055,42.3664,-71.062
Haymarket Square,North Station,26.180660953173373,19,Rain,7,42.3638,-71.0585,42.3664,-71.062
North End,North Station,11.805719056247641,19,Rain,7,42.3652,-71.0555,42.3664,-71.062
North Station,North Station,0.0,19,Rain,7,42.3664,-71.062,42.3664,-71.062
Northeastern University,North Station,11.881106106685609,19,Rain,7,42.3399,-71.0899,42.3664,-71.062
South Station,North Station,14.963719049818813,19,Rain,7,42.3519,-71.0552,42.3664,-71.062
Theatre District,North Station,0.0,19,Rain,7,42.3519,-71.0643,42.3664,-71.062
West End,North Station,0.0,19,Rain,7,42.3652,-71.0641,42.3664,-71.062
Back Bay,Northeastern University,15.732236839292678,19,Rain,7,42.3495,-71.0795,42.3399,-71.0899
Beacon Hill,Northeastern University,10.069703643843752,19,Rain,7,42.3562,-71.0694,42.3399,-71.0899
Boston University,Northeastern University,0.0,19,Rain,7,42.3505,-71.1054,42.3399,-71.0899
Fenway,Northeastern University,0.0,19,Rain,7,42.3468,-71.0923,42.3399,-71.0899
Financial District,Northeastern University,11.256824073559109,19,Rain,7,42.3559,-71.055,42.3399,-71.0899
Haymarket Square,Northeastern University,0.0,19,Rain,7,42.3638,-71.0585,42.3399,-71.0899
North End,Northeastern University,0.0,19,Rain,7,42.3652,-71.0555,42.3399,-71.0899
North Station,Northeastern University,10.6875717752497,19,Rain,7,42.3664,-71.062,42.3399,-71.0899
Northeastern University,Northeastern University,0.0,19,Rain,7,42.3399,-71.0899,42.3399,-71.0899
South Station,Northeastern University,0.0,19,Rain,7,42.3519,-71.0552,42.3399,-71.0899
Theatre District,Northeastern University,10.2272329291337,19,Rain,7,42.3519,-71.0643,42.3399,-71.0899
West End,Northeastern University,9.831788420052307,19,Rain,7,42.3652,-71.0641,42.3399,-71.0899
Back Bay,South Station,12.913594125676378,19,Rain,7,42.3495,-71.0795,42.3519,-71.0552
Beacon Hill,South Station,10.916238288417428,19,Rain,7,42.3562,-71.0694,42.3519,-71.0552
Boston University,South Station,0.0,19,Rain,7,42.3505,-71.1054,42.3519,-71.0552
Fenway,South Station,0.0,19,Rain,7,42.3468,-71.0923,42.3519,-71.0552
Financial District,South Station,29.373037895601584,19,Rain,7,42.3559,-71.055,42.3519,-71.0552
Haymarket Square,South Station,0.0,19,Rain,7,42.3638,-71.0585,42.3519,-71.0552
North End,South Station,0.0,19,Rain,7,42.3652,-71.0555,42.3519,-71.0552
North Station,South Station,13.814872323425837,19,Rain,7,42.3664,-71.062,42.3519,-71.0552
Northeastern University,South Station,0.0,19,Rain,7,42.3399,-71.0899,42.3519,-71.0552
South Station,South Station,0.0,19,Rain,7,42.3519,-71.0552,42.3519,-71.0552
Theatre District,South Station,24.312659258627246,19,Rain,7,42.3519,-71.0643,42.3519,-71.0552
West End,South Station,10.953829285640262,19,Rain,7,42.3652,-71.0641,42.3519,-71.0552
Back Bay,Theatre District,0.0,19,Rain,7,42.3495,-71.0795,42.3519,-71.0643
Beacon Hill,Theatre District,0.0,19,Rain,7,42.3562,-71.0694,42.3519,-71.0643
Boston University,Theatre District,10.542939889857,19,Rain,7,42.3505,-71.1054,42.3519,-71.0643
Fenway,Theatre District,10.601281093727364,19,Rain,7,42.3468,-71.0923,42.3519,-71.0643
Financial District,Theatre District,0.0,19,Rain,7,42.3559,-71.055,42.3519,-71.0643
Haymarket Square,Theatre District,14.893396480248349,19,Rain,7,42.3638,-71.0585,42.3519,-71.0643
North End,Theatre District,11.078868161282172,19,Rain,7,42.3652,-71.0555,42.3519,-71.0643
North Station,Theatre District,0.0,19,Rain,7,42.3664,-71.062,42.3519,-71.0643
Northeastern University,Theatre District,11.75840718922785,19,Rain,7,42.3399,-71.0899,42.3519,-71.0643
South Station,Theatre District,15.431055064010492,19,Rain,7,42.3519,-71.0552,42.3519,-71.0643
Theatre District,Theatre District,0.0,19,Rain,7,42.3519,-71.0643,42.3519,-71.0643
West End,Theatre District,0.0,19,Rain,7,42.3652,-71.0641,42.3519,-71.0643
Back Bay,West End,0.0,19,Rain,7,42.3495,-71.0795,42.3652,-71.0641
Beacon Hill,West End,0.0,19,Rain,7,42.3562,-71.0694,42.3652,-71.0641
Boston University,West End,10.34416728892283,19,Rain,7,42.3505,-71.1054,42.3652,-71.0641
Fenway,West End,10.377351934163668,19,Rain,7,42.3468,-71.0923,42.3652,-71.0641
Financial District,West End,0.0,19,Rain,7,42.3559,-71.055,42.3652,-71.0641
Haymarket Square,West End,17.734939832584008,19,Rain,7,42.3638,-71.0585,42.3652,-71.0641
North End,West End,11.20370121866945,19,Rain,7,42.3652,-71.0555,42.3652,-71.0641
North Station,West End,0.0,19,Rain,7,42.3664,-71.062,42.3652,-71.0641
Northeastern University,West End,11.023518402093421,19,Rain,7,42.3399,-71.0899,42.3652,-71.0641
South Station,West End,14.009807091504925,19,Rain,7,42.3519,-71.0552,42.3652,-71.0641
Theatre District,West End,0.0,19,Rain,7,42.3519,-71.0643,42.3652,-71.0641
West End,West End,0.0,19,Rain,7,42.3652,-71.0641,42.3652,-71.0641
Back Bay,Back Bay,0.0,20,Clear,1,42.3495,-71.0795,42.3495,-71.0795
Beacon Hill,Back Bay,0.0,20,Clear,1,42.3562,-71.0694,42.3495,-71.0795
Boston University,Back Bay,13.07032252697693,20,Clear,1,42.3505,-71.1054,42.3495,-71.0795
Fenway,Back Bay,12.879007167126755,20,Clear,1,42.3468,-71.0923,42.3495,-71.0795
Financial District,Back Bay,0.0,20,Clear,1,42.3559,-71.055,42.3495,-71.0795
Haymarket Square,Back Bay,10.90618833359192,20,Clear,1,42.3638,-71.0585,42.3495,-71.0795
North End,Back Bay,9.907278775408491,20,Clear,1,42.3652,-71.0555,42.3495,-71.0795
North Station,Back Bay,0.0,20,Clear,1,42.3664,-71.062,42.3495,-71.0795
Northeastern University,Back Bay,11.603792523041943,20,Clear,1,42.3399,-71.0899,42.3495,-71.0795
South Station,Back Bay,10.608981287015386,20,Clear,1,42.3519,-71.0552,42.3495,-71.0795
Theatre District,Back Bay,0.0,20,Clear,1,42.3519,-71.0643,42.3495,-71.0795
West End,Back Bay,0.0,20,Clear,1,42.3652,-71.0641,42.3495,-71.0795
Back Bay,Beacon Hill,0.0,20,Clear,1,42.3495,-71.0795,42.3562,-71.0694
Beacon Hill,Beacon Hill,0.0,20,Clear,1,42.3562,-71.0694,42.3562,-71.0694
Boston University,Beacon Hill,10.111247861689842,20,Clear,1,42.3505,-71.1054,42.3562,-71.0694
Fenway,Beacon Hill,10.094606728793105,20,Clear,1,42.3468,-71.0923,42.3562,-71.0694
Financial District,Beacon Hill,0.0,20,Clear,1,42.3559,-71.055,42.3562,-71.0694
Haymarket Square,Beacon Hill,13.034975310914499,20,Clear,1,42.3638,-71.0585,42.3562,-71.0694
North End,Beacon Hill,10.347539038405033,20,Clear,1,42.3652,-71.0555,42.3562,-71.0694
North Station,Beacon Hill,0.0,20,Clear,1,42.3664,-71.062,42.3562,-71.0694
Northeastern University,Beacon Hill,10.535028394790592,20,Clear,1,42.3399,-71.0899,42.3562,-71.0694
South Station,Beacon Hill,12.097618604764927,20,Clear,1,42.3519,-71.0552,42.3562,-71.0694
Theatre District,Beacon Hill,0.0,20,Clear,1,42.3519,-71.0643,42.3562,-71.0694
West End,Beacon Hill,0.0,20,Clear,1,42.3652,-71.0641,42.3562,-71.0694
Back Bay,Boston University,10.616761941290543,20,Clear,1,42.3495,-71.0795,42.3505,-71.1054
Beacon Hill,Boston University,9.871542286485655,20,Clear,1,42.3562,-71.0694,42.3505,-71.1054
Boston University,Boston University,0.0,20,Clear,1,42.3505,-71.1054,42.3505,-71.1054
Fenway,Boston University,0.0,20,Clear,1,42.3468,-71.0923,42.3505,-71.1054
Financial District,Boston University,9.272238084895582,20,Clear,1,42.3559,-71.055,42.3505,-71.1054
Haymarket Square,Boston University,0.0,20,Clear,1,42.3638,-71.0585,42.3505,-71.1054
North End,Boston University,0.0,20,Clear,1,42.3652,-71.0555,42.3505,-71.1054
North Station,Boston University,9.670951515523939,20,Clear,1,42.3664,-71.062,42.3505,-71.1054
Northeastern University,Boston University,0.0,20,Clear,1,42.3399,-71.0899,42.3505,-71.1054
South Station,Boston University,0.0,20,Clear,1,42.3519,-71.0552,42.3505,-71.1054
Theatre District,Boston University,9.794959780479289,20,Clear,1,42.3519,-71.0643,42.3505,-71.1054
West End,Boston University,9.72340255800836,20,Clear,1,42.3652,-71.0641,42.3505,-71.1054
Back Bay,Fenway,10.690761367463779,20,Clear,1,42.3495,-71.0795,42.3468,-71.0923
Beacon Hill,Fenway,9.843956462104247,20,Clear,1,42.3562,-71.0694,42.3468,-71.0923
Boston University,Fenway,0.0,20,Clear,1,42.3505,-71.1054,42.3468,-71.0923
Fenway,Fenway,0.0,20,Clear,1,42.3468,-71.0923,42.3468,-71.0923
Financial District,Fenway,9.314829312414464,20,Clear,1,42.3559,-71.055,42.3468,-71.0923
Haymarket Square,Fenway,0.0,20,Clear,1,42.3638,-71.0585,42.3468,-71.0923
North End,Fenway,0.0,20,Clear,1,42.3652,-71.0555,42.3468,-71.0923
North Station,Fenway,9.613724525022711,20,Clear,1,42.3664,-71.062,42.3468,-71.0923
Northeastern University,Fenway,0.0,20,Clear,1,42.3399,-71.0899,42.3468,-71.0923
South Station,Fenway,0.0,20,Clear,1,42.3519,-71.0552,42.3468,-71.0923
Theatre District,Fenway,9.731027372938094,20,Clear,1,42.3519,-71.0643,42.3468,-71.0923
West End,Fenway,9.69136464471129,20,Clear,1,42.3652,-71.0641,42.3468,-71.0923
Back Bay,Financial District,0.0,20,Clear,1,42.3495,-71.0795,42.3559,-71.055
Beacon Hill,Financial District,0.0,20,Clear,1,42.3562,-71.0694,42.3559,-71.055
Boston University,Financial District,11.014473401147795,20,Clear,1,42.3505,-71.1054,42.3559,-71.055
Fenway,Financial District,11.044355978029543,20,Clear,1,42.3468,-71.0923,42.3559,-71.055
Financial District,Financial District,0.0,20,Clear,1,42.3559,-71.055,42.3559,-71.055
Haymarket Square,Financial District,17.54652946467576,20,Clear,1,42.3638,-71.0585,42.3559,-71.055
North End,Financial District,21.501336778568575,20,Clear,1,42.3652,-71.0555,42.3559,-71.055
North Station,Financial District,0.0,20,Clear,1,42.3664,-71.062,42.3559,-71.055
Northeastern University,Financial District,17.846929792787513,20,Clear,1,42.3399,-71.0899,42.3559,-71.055
South Station,Financial District,25.575583766502927,20,Clear,1,42.3519,-71.0552,42.3559,-71.055
Theatre District,Financial District,0.0,20,Clear,1,42.3519,-71.0643,42.3559,-71.055
West End,Financial District,0.0,20,Clear,1,42.3652,-71.0641,42.3559,-71.055
Back Bay,Haymarket Square,12.593150540025958,20,Clear,1,42.3495,-71.0795,42.3638,-71.0585
Beacon Hill,Haymarket Square,18.892634690013065,20,Clear,1,42.3562,-71.0694,42.3638,-71.0585
Boston University,Haymarket Square,0.0,20,Clear,1,42.3505,-71.1054,42.3638,-71.0585
Fenway,Haymarket Square,0.0,20,Clear,1,42.3468,-71.0923,42.3638,-71.0585
Financial District,Haymarket Square,16.75900581177277,20,Clear,1,42.3559,-71.055,42.3638,-71.0585
Haymarket Square,Haymarket Square,0.0,20,Clear,1,42.3638,-71.0585,42.3638,-71.0585
North End,Haymarket Square,0.0,20,Clear,1,42.3652,-71.0555,42.3638,-71.0585
North Station,Haymarket Square,24.806370248124985,20,Clear,1,42.3664,-71.062,42.3638,-71.0585
Northeastern University,Haymarket Square,0.0,20,Clear,1,42.3399,-71.0899,42.3638,-71.0585
South Station,Haymarket Square,0.0,20,Clear,1,42.3519,-71.0552,42.3638,-71.0585
Theatre District,Haymarket Square,11.330983216535428,20,Clear,1,42.3519,-71.0643,42.3638,-71.0585
West End,Haymarket Square,22.421906001789214,20,Clear,1,42.3652,-71.0641,42.3638,-71.0585
Back Bay,North End,10.999216147967182,20,Clear,1,42.3495,-71.0795,42.3652,-71.0555
Beacon Hill,North End,10.682246289613042,20,Clear,1,42.3562,-71.0694,42.3652,-71.0555
Boston University,North End,0.0,20,Clear,1,42.3505,-71.1054,42.3652,-71.0555
Fenway,North End,0.0,20,Clear,1,42.3468,-71.0923,42.3652,-71.0555
Financial District,North End,14.735348965973516,20,Clear,1,42.3559,-71.055,42.3652,-71.0555
Haymarket Square,North End,0.0,20,Clear,1,42.3638,-71.0585,42.3652,-71.0555
North End,North End,0.0,20,Clear,1,42.3652,-71.0555,42.3652,-71.0555
North Station,North End,13.900844058111693,20,Clear,1,42.3664,-71.062,42.3652,-71.0555
Northeastern University,North End,0.0,20,Clear,1,42.3399,-71.0899,42.3652,-71.0555
South Station,North End,0.0,20,Clear,1,42.3519,-71.0552,42.3652,-71.0555
Theatre District,North End,10.715113855467758,20,Clear,1,42.3519,-71.0643,42.3652,-71.0555
West End,North End,11.166573867392392,20,Clear,1,42.3652,-71.0641,42.3652,-71.0555
Back Bay,North Station,0.0,20,Clear,1,42.3495,-71.0795,42.3664,-71.062
Beacon Hill,North Station,0.0,20,Clear,1,42.3562,-71.0694,42.3664,-71.062
Boston University,North Station,10.654444652603754,20,Clear,1,42.3505,-71.1054,42.3664,-71.062
Fenway,North Station,10.698240606829868,20,Clear,1,42.3468,-71.0923,42.3664,-71.062
Financial District,North Station,0.0,20,Clear,1,42.3559,-71.055,42.3664,-71.062
Haymarket Square,North Station,25.964764326064223,20,Clear,1,42.3638,-71.0585,42.3664,-71.062
North End,North Station,11.775164685430726,20,Clear,1,42.3652,-71.0555,42.3664,-71.062
North Station,North Station,0.0,20,Clear,1,42.3664,-71.062,42.3664,-71.062
Northeastern University,North Station,11.83310560022293,20,Clear,1,42.3399,-71.0899,42.3664,-71.062
South Station,North Station,14.86968722938593,20,Clear,1,42.3519,-71.0552,42.3664,-71.062
Theatre District,North Station,0.0,20,Clear,1,42.3519,-71.0643,42.3664,-71.062
West End,North Station,0.0,20,Clear,1,42.3652,-71.0641,42.3664,-71.062
Back Bay,Northeastern University,15.598252547729997,20,Clear,1,42.3495,-71.0795,42.3399,-71.0899
Beacon Hill,Northeastern University,10.05073130595202,20,Clear,1,42.3562,-71.0694,42.3399,-71.0899
Boston University,Northeastern University,0.0,20,Clear,1,42.3505,-71.1054,42.3399,-71.0899
Fenway,Northeastern University,0.0,20,Clear,1,42.3468,-71.0923,42.3399,-71.0899
Financial District,Northeastern University,11.186564264220255,20,Clear,1,42.3559,-71.055,42.3399,-71.0899
Haymarket Square,Northeastern University,0.0,20,Clear,1,42.3638,-71.0585,42.3399,-71.0899
North End,Northeastern University,0.0,20,Clear,1,42.3652,-71.0555,42.3399,-71.0899
North Station,Northeastern University,10.637009731560068,20,Clear,1,42.3664,-71.062,42.3399,-71.0899
Northeastern University,Northeastern University,0.0,20,Clear,1,42.3399,-71.0899,42.3399,-71.0899
South Station,Northeastern University,0.0,20,Clear,1,42.3519,-71.0552,42.3399,-71.0899
Theatre District,Northeastern University,10.210531529143983,20,Clear,1,42.3519,-71.0643,42.3399,-71.0899
West End,Northeastern University,9.818847334877965,20,Clear,1,42.3652,-71.0641,42.3399,-71.0899
Back Bay,South Station,12.847617361835761,20,Clear,1,42.3495,-71.0795,42.3519,-71.0552
Beacon Hill,South Station,10.891230839529117,20,Clear,1,42.3562,-71.0694,42.3519,-71.0552
Boston University,South Station,0.0,20,Clear,1,42.3505,-71.1054,42.3519,-71.0552
Fenway,South Station,0.0,20,Clear,1,42.3468,-71.0923,42.3519,-71.0552
Financial District,South Station,29.007201654716365,20,Clear,1,42.3559,-71.055,42.3519,-71.0552
Haymarket Square,South Station,0.0,20,Clear,1,42.3638,-71.0585,42.3519,-71.0552
North End,South Station,0.0,20,Clear,1,42.3652,-71.0555,42.3519,-71.0552
North Station,South Station,13.726483864575183,20,Clear,1,42.3664,-71.062,42.3519,-71.0552
Northeastern University,South Station,0.0,20,Clear,1,42.3399,-71.0899,42.3519,-71.0552
South Station,South Station,0.0,20,Clear,1,42.3519,-71.0552,42.3519,-71.0552
Theatre District,South Station,24.0804504078801,20,Clear,1,42.3519,-71.0643,42.3519,-71.0552
West End,South Station,10.940715526393994,20,Clear,1,42.3652,-71.0641,42.3519,-71.0552
Back Bay,Theatre District,0.0,20,Clear,1,42.3495,-71.0795,42.3519,-71.0643
Beacon Hill,Theatre District,0.0,20,Clear,1,42.3562,-71.0694,42.3519,-71.0643
Boston University,Theatre District,10.521142666071507,20,Clear,1,42.3505,-71.1054,42.3519,-71.0643
Fenway,Theatre District,10.579275718703498,20,Clear,1,42.3468,-71.0923,42.3519,-71.0643
Financial District,Theatre District,0.0,20,Clear,1,42.3559,-71.055,42.3519,-71.0643
Haymarket Square,Theatre District,14.79736525495374,20,Clear,1,42.3638,-71.0585,42.3519,-71.0643
North End,Theatre District,11.054828316089345,20,Clear,1,42.3652,-71.0555,42.3519,-71.0643
North Station,Theatre District,0.0,20,Clear,1,42.3664,-71.062,42.3519,-71.0643
Northeastern University,Theatre District,11.710069544331912,20,Clear,1,42.3399,-71.0899,42.3519,-71.0643
South Station,Theatre District,15.322086134063888,20,Clear,1,42.3519,-71.0552,42.3519,-71.0643
Theatre District,Theatre District,0.0,20,Clear,1,42.3519,-71.0643,42.3519,-71.0643
West End,Theatre District,0.0,20,Clear,1,42.3652,-71.0641,42.3519,-71.0643
Back Bay,West End,0.0,20,Clear,1,42.3495,-71.0795,42.3652,-71.0641
Beacon Hill,West End,0.0,20,Clear,1,42.3562,-71.0694,42.3652,-71.0641
Boston University,West End,10.329898224618988,20,Clear,1,42.3505,-71.1054,42.3652,-71.0641
Fenway,West End,10.361110153607044,20,Clear,1,42.3468,-71.0923,42.3652,-71.0641
Financial District,West End,0.0,20,Clear,1,42.3559,-71.055,42.3652,-71.0641
Haymarket Square,West End,17.619873558909486,20,Clear,1,42.3638,-71.0585,42.3652,-71.0641
North End,West End,11.178421414900892,20,Clear,1,42.3652,-71.0555,42.3652,-71.0641
North Station,West End,0.0,20,Clear,1,42.3664,-71.062,42.3652,-71.0641
Northeastern University,West End,10.983616026552014,20,Clear,1,42.3399,-71.0899,42.3652,-71.0641
South Station,West End,13.927221679448815,20,Clear,1,42.3519,-71.0552,42.3652,-71.0641
Theatre District,West End,0.0,20,Clear,1,42.3519,-71.0643,42.3652,-71.0641
West End,West End,0.0,20,Clear,1,42.3652,-71.0641,42.3652,-71.0641
Back Bay,Back Bay,0.0,20,Clear,2,42.3495,-71.0795,42.3495,-71.0795
Beacon Hill,Back Bay,0.0,20,Clear,2,42.3562,-71.0694,42.3495,-71.0795
Boston University,Back Bay,13.06619455461735,20,Clear,2,42.3505,-71.1054,42.3495,-71.0795
Fenway,Back Bay,12.875037617406527,20,Clear,2,42.3468,-71.0923,42.3495,-71.0795
Financial District,Back Bay,0.0,20,Clear,2,42.3559,-71.055,42.3495,-71.0795
Haymarket Square,Back Bay,10.904221862797572,20,Clear,2,42.3638,-71.0585,42.3495,-71.0795
North End,Back Bay,9.906694164253652,20,Clear,2,42.3652,-71.0555,42.3495,-71.0795
North Station,Back Bay,0.0,20,Clear,2,42.3664,-71.062,42.3495,-71.0795
Northeastern University,Back Bay,11.599027557570055,20,Clear,2,42.3399,-71.0899,42.3495,-71.0795
South Station,Back Bay,10.606837680832342,20,Clear,2,42.3519,-71.0552,42.3495,-71.0795
Theatre District,Back Bay,0.0,20,Clear,2,42.3519,-71.0643,42.3495,-71.0795
